episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
7500,7500,49087,-2.099e+00,2.000e-01,1.800e+00,4.005e-01,7.161e-06,3.998e-01,9.627e-05,5.805e-04,2.000e+01,5.995e-01,0.000e+00,4.800e+00,7.161e-06,4.005e-01,0.000e+00,0.000e+00,7.161e-06,0.000e+00,4.80
7600,7600,49929,-6.997e-01,5.000e-01,9.000e-01,1.000e+00,8.160e-06,9.998e-01,1.037e-04,4.819e-04,4.000e+01,2.000e+00,0.000e+00,4.000e+00,8.160e-06,1.000e+00,0.000e+00,2.210e-06,5.951e-06,0.000e+00,4.20
7700,7700,50721,-1.300e+00,5.000e-01,1.200e+00,1.000e+00,5.248e-06,9.997e-01,1.260e-04,2.502e-04,5.000e+01,3.000e+00,0.000e+00,4.400e+00,5.248e-06,1.000e+00,0.000e+00,0.000e+00,5.248e-06,0.000e+00,4.40
7800,7800,51546,-1.400e+00,3.000e-01,1.200e+00,6.002e-01,5.349e-06,5.998e-01,9.798e-05,3.143e-04,3.000e+01,1.400e+00,0.000e+00,4.300e+00,5.349e-06,6.002e-01,0.000e+00,0.000e+00,5.349e-06,0.000e+00,4.30
7900,7900,52371,-8.003e-01,7.000e-01,8.000e-01,1.400e+00,4.067e-06,1.400e+00,7.686e-05,1.128e-04,7.000e+01,4.600e+00,0.000e+00,3.500e+00,4.067e-06,1.400e+00,0.000e+00,0.000e+00,4.067e-06,0.000e+00,3.50
8000,8000,53177,-6.000e-01,6.000e-01,8.000e-01,1.200e+00,3.993e-06,1.200e+00,7.118e-05,2.473e-04,6.000e+01,3.900e+00,0.000e+00,3.500e+00,3.993e-06,1.200e+00,0.000e+00,0.000e+00,3.993e-06,0.000e+00,3.50
8100,8100,53971,-2.799e+00,0.000e+00,1.800e+00,1.020e-03,5.173e-06,0.000e+00,6.431e-05,9.562e-04,0.000e+00,-1.001e+00,0.000e+00,5.000e+00,5.173e-06,1.020e-03,0.000e+00,0.000e+00,5.173e-06,0.000e+00,5.00
8200,8200,54800,-1.301e+00,5.000e-01,1.200e+00,1.001e+00,1.044e-03,9.998e-01,5.823e-05,7.153e-04,5.000e+01,2.901e+00,1.000e-01,3.900e+00,1.044e-03,1.001e+00,1.036e-03,5.631e-07,6.881e-06,0.000e+00,4.10
8300,8300,55621,-1.400e+00,3.000e-01,1.200e+00,6.002e-01,4.095e-06,5.999e-01,6.284e-05,2.504e-04,3.000e+01,1.600e+00,0.000e+00,4.100e+00,4.095e-06,6.002e-01,0.000e+00,0.000e+00,4.095e-06,0.000e+00,4.10
8400,8400,56462,-1.899e+00,3.000e-01,1.700e+00,6.008e-01,5.215e-06,5.999e-01,6.580e-05,9.122e-04,3.000e+01,1.399e+00,0.000e+00,4.700e+00,5.215e-06,6.008e-01,0.000e+00,0.000e+00,5.215e-06,0.000e+00,4.70
8500,8500,57318,-1.201e+00,4.000e-01,1.300e+00,8.004e-01,9.037e-04,7.998e-01,5.594e-05,4.712e-04,4.000e+01,2.101e+00,1.000e-01,3.700e+00,9.037e-04,8.004e-01,8.968e-04,1.079e-06,5.877e-06,0.000e+00,3.90
8600,8600,58144,-2.600e+00,2.000e-01,1.700e+00,4.002e-01,4.051e-06,3.999e-01,4.896e-05,2.599e-04,2.000e+01,5.998e-01,0.000e+00,4.700e+00,4.051e-06,4.002e-01,0.000e+00,0.000e+00,4.051e-06,0.000e+00,4.70
8700,8700,58977,-2.100e+00,3.000e-01,2.100e+00,6.003e-01,5.710e-06,5.999e-01,5.425e-05,3.834e-04,3.000e+01,1.400e+00,0.000e+00,4.500e+00,5.710e-06,6.003e-01,0.000e+00,2.197e-06,3.513e-06,0.000e+00,4.70
8800,8800,59846,-1.700e+00,3.000e-01,1.300e+00,6.001e-01,4.892e-06,5.999e-01,5.182e-05,2.268e-04,3.000e+01,1.400e+00,0.000e+00,4.500e+00,4.892e-06,6.001e-01,0.000e+00,0.000e+00,4.892e-06,0.000e+00,4.50
8900,8900,60715,-2.200e+00,3.000e-01,1.500e+00,6.002e-01,1.140e-05,5.999e-01,4.377e-05,3.151e-04,3.000e+01,1.400e+00,0.000e+00,4.400e+00,1.140e-05,6.002e-01,0.000e+00,0.000e+00,1.140e-05,0.000e+00,4.40
9000,9000,61578,-1.400e+00,4.000e-01,1.300e+00,8.001e-01,1.884e-05,7.999e-01,3.944e-05,1.879e-04,4.000e+01,2.300e+00,0.000e+00,4.000e+00,1.884e-05,8.001e-01,0.000e+00,5.485e-06,1.335e-05,0.000e+00,4.10
