episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
8000,8000,73563,-5.110e+01,1.000e-01,4.400e+00,8.770e-05,5.000e+01,1.807e-05,3.029e-05,3.934e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,8.770e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8100,8100,74519,-5.110e+01,1.000e-01,4.700e+00,6.699e-05,5.000e+01,1.714e-05,1.147e-05,3.838e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.699e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8200,8200,75467,-5.120e+01,2.000e-01,4.700e+00,7.198e-05,5.000e+01,3.175e-05,5.229e-06,3.500e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.198e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8300,8300,76437,-5.100e+01,0.000e+00,4.500e+00,5.503e-05,5.000e+01,0.000e+00,2.471e-05,3.032e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.503e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8400,8400,77391,-5.120e+01,2.000e-01,4.500e+00,7.798e-05,5.000e+01,3.085e-05,1.516e-05,3.198e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.798e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8500,8500,78312,-5.110e+01,1.000e-01,4.800e+00,5.049e-05,5.000e+01,1.467e-05,4.792e-06,3.103e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.049e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8600,8600,79253,-5.110e+01,1.000e-01,4.500e+00,5.971e-05,5.000e+01,1.396e-05,1.820e-05,2.755e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.971e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8700,8700,80210,-5.120e+01,2.000e-01,4.500e+00,6.486e-05,5.000e+01,2.627e-05,1.277e-05,2.582e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.486e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8800,8800,81147,-5.130e+01,3.000e-01,4.400e+00,7.353e-05,5.000e+01,3.731e-05,1.205e-05,2.417e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,7.353e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
8900,8900,82096,-5.110e+01,1.000e-01,4.700e+00,4.116e-05,5.000e+01,1.141e-05,7.353e-06,2.239e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.116e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
9000,9000,83062,-5.100e+01,0.000e+00,4.500e+00,3.653e-05,5.000e+01,0.000e+00,1.709e-05,1.944e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.653e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
9100,9100,84006,-5.110e+01,1.000e-01,4.500e+00,4.177e-05,5.000e+01,1.027e-05,1.304e-05,1.847e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.177e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
9200,9200,84958,-5.110e+01,1.000e-01,4.600e+00,3.588e-05,5.000e+01,9.541e-06,9.014e-06,1.732e-05,0.000e+00,4.990e+01,0.000e+00,1.000e-01,5.000e+01,3.588e-05,0.000e+00,4.900e+01,1.000e+00,0.000e+00,5.00
9300,9300,85886,-5.120e+01,2.000e-01,4.600e+00,3.981e-05,5.000e+01,1.793e-05,5.610e-06,1.627e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.981e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
9400,9400,86848,-5.100e+01,0.000e+00,4.800e+00,2.039e-05,5.000e+01,0.000e+00,5.341e-06,1.505e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.039e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
